accommodates,bathrooms,bedrooms,price,cleaning_fee,security_deposit,extra_people,guests_included,distance,size,host_has_profile_pic,room_type,bed_type,minimum_nights,instant_bookable,is_business_travel_ready,cancellation_policy,Laptop_friendly_workspace,TV,Family_kid_friendly,Host_greets_you,Smoking_allowed
2,1.5,1.0,30.0,0.0,0.0,6.0,1,4.299187502675421,180.0,t,Private room,Real Bed,4,t,f,strict_14_with_grace_period,True,True,False,False,False
1,1.0,1.0,32.0,0.0,0.0,0.0,1,5.44766377685341,20.0,t,Private room,Real Bed,3,f,f,moderate,False,False,False,False,True
3,1.0,1.0,45.0,10.0,0.0,20.0,2,2.9998693549627546,100.0,t,Private room,Real Bed,6,t,f,moderate,True,False,False,False,True
4,1.0,2.0,75.0,0.0,0.0,0.0,1,1.898462163347711,62.132926783007704,t,Entire home/apt,Real Bed,150,f,f,flexible,False,True,False,False,False
2,1.0,1.0,48.0,0.0,150.0,10.0,1,4.4606522606601935,53.59477870517817,t,Private room,Real Bed,1,f,f,moderate,True,False,False,False,False
3,1.0,1.0,39.0,9.0,0.0,16.0,2,3.6903732424908977,56.343721042379435,t,Private room,Real Bed,150,f,f,strict_14_with_grace_period,True,False,True,False,False
2,1.0,0.0,50.0,0.0,100.0,0.0,1,5.511560637892899,16.0,t,Entire home/apt,Real Bed,2,t,f,flexible,False,False,True,False,False
3,1.0,1.0,30.0,0.0,0.0,10.0,2,4.404402252914697,10.0,t,Private room,Real Bed,2,t,f,moderate,False,False,False,True,True
3,1.5,1.0,22.0,10.0,0.0,15.0,1,2.956318997987302,56.85470858657357,t,Private room,Futon,7,t,f,flexible,True,False,False,True,False
2,1.0,1.0,25.0,10.0,0.0,12.0,1,6.17528624856392,47.4372533754581,t,Private room,Real Bed,1,f,f,moderate,False,False,False,False,True
2,1.0,0.0,79.0,0.0,0.0,0.0,1,4.145434580324444,58.21353348984715,t,Private room,Real Bed,3,f,f,moderate,True,False,True,False,False
1,1.0,1.0,22.0,5.0,0.0,0.0,1,3.8772629877203535,39.013993544315724,t,Private room,Real Bed,2,f,f,flexible,False,False,False,True,True
2,1.5,1.0,55.0,19.0,0.0,0.0,1,4.576505948469436,80.0,f,Private room,Real Bed,3,f,f,flexible,False,True,False,False,True
2,1.0,1.0,319.0,0.0,0.0,0.0,1,1.7827133132332242,10.0,t,Private room,Real Bed,1,f,f,flexible,False,False,False,False,False
2,1.0,1.0,50.0,10.0,0.0,0.0,1,8.997002454358555,48.37776486233836,t,Private room,Real Bed,1,t,f,flexible,True,False,False,False,False
2,1.0,1.0,45.0,0.0,0.0,10.0,2,5.0186803844906205,15.0,t,Private room,Real Bed,2,f,f,flexible,True,False,False,False,False
2,1.0,1.0,33.0,10.0,200.0,10.0,1,2.7328558673736727,200.0,t,Private room,Real Bed,5,f,f,moderate,True,True,True,True,True
2,1.0,1.0,25.0,0.0,0.0,0.0,1,2.87542378486925,41.78546619548202,t,Entire home/apt,Real Bed,1,t,f,flexible,True,False,True,False,False
1,2.0,1.0,19.0,0.0,0.0,10.0,1,1.2755949837865674,54.164551414777144,t,Private room,Real Bed,4,t,f,strict_14_with_grace_period,True,True,False,True,False
2,1.0,1.0,55.0,0.0,100.0,15.0,2,2.6395359610873252,15.0,t,Entire home/apt,Futon,2,f,f,moderate,False,False,True,False,True
4,1.0,2.0,90.0,0.0,250.0,20.0,2,4.497053240227338,75.64669202081456,t,Entire home/apt,Real Bed,2,f,f,moderate,True,False,True,True,True
3,1.0,1.0,27.0,5.0,195.0,16.0,1,5.411676975114406,25.0,t,Private room,Real Bed,1,f,f,moderate,True,True,True,True,False
3,1.0,0.0,40.0,30.0,0.0,30.0,2,3.7401279905147002,66.18096972246065,t,Entire home/apt,Real Bed,30,t,f,strict_14_with_grace_period,True,False,False,False,False
4,1.5,1.0,80.0,10.0,0.0,15.0,1,2.581392314454956,10.0,t,Private room,Real Bed,1,t,f,strict_14_with_grace_period,False,True,False,True,True
2,1.0,1.0,55.0,15.0,0.0,0.0,1,3.938735426255208,15.0,t,Entire home/apt,Real Bed,4,f,f,moderate,True,True,False,True,True
2,1.0,0.0,42.0,0.0,0.0,0.0,1,3.852641621054184,10.0,t,Private room,Real Bed,2,t,f,moderate,False,False,False,False,False
2,1.0,1.0,65.0,10.0,0.0,10.0,2,4.409444604560181,59.41830999177711,t,Entire home/apt,Real Bed,2,f,f,flexible,False,False,True,False,False
2,1.0,1.0,42.0,15.0,0.0,0.0,1,7.685671491922658,47.12252860389406,t,Private room,Pull-out Sofa,3,f,f,moderate,False,False,False,False,False
2,1.0,1.0,25.0,22.0,0.0,12.0,1,6.26345566333896,20.0,t,Private room,Real Bed,2,f,f,strict_14_with_grace_period,True,True,False,False,True
2,1.0,0.0,85.0,25.0,0.0,0.0,1,3.5383002587443797,63.829111017189454,t,Entire home/apt,Real Bed,3,f,f,flexible,True,True,False,False,False
2,1.0,1.0,65.0,0.0,0.0,0.0,1,3.7148824585384648,54.01066794331411,t,Entire home/apt,Real Bed,3,t,f,strict_14_with_grace_period,True,True,False,True,False
10,1.0,4.0,125.0,60.0,500.0,20.0,2,1.9611025551648724,109.4620285315694,t,Entire home/apt,Real Bed,3,f,f,strict_14_with_grace_period,False,True,True,False,False
2,1.0,1.0,65.0,0.0,0.0,15.0,1,2.167924673595928,50.0,t,Private room,Real Bed,1,f,f,flexible,False,False,True,True,False
2,1.0,1.0,45.0,0.0,0.0,0.0,1,2.6496598973495566,48.17874278047567,t,Private room,Real Bed,2,f,f,moderate,True,False,False,False,False
4,1.0,2.0,42.0,10.0,0.0,15.0,2,4.029157328228243,10.0,t,Entire home/apt,Real Bed,2,f,f,flexible,True,False,True,False,False
2,1.0,1.0,36.0,0.0,100.0,5.0,1,3.734785332850972,10.0,t,Private room,Real Bed,3,f,f,flexible,True,True,True,True,False
2,1.0,1.0,65.0,55.0,0.0,0.0,1,5.68382187158965,15.0,t,Entire home/apt,Real Bed,3,f,f,moderate,True,False,False,False,False
1,1.5,1.0,21.0,5.0,0.0,30.0,1,6.141145999515944,57.42090266953714,t,Private room,Real Bed,2,t,f,strict_14_with_grace_period,False,False,False,False,False
2,1.0,1.0,58.0,14.0,0.0,0.0,1,4.318127319936211,10.0,t,Private room,Real Bed,2,f,f,flexible,True,False,False,False,False
2,1.0,1.0,49.0,10.0,0.0,0.0,1,2.951417094875733,50.691772816920384,t,Entire home/apt,Real Bed,1,f,f,flexible,True,True,False,False,False
2,1.0,1.0,70.0,20.0,200.0,0.0,1,4.173185620400531,58.83299427264089,t,Entire home/apt,Real Bed,5,f,f,moderate,True,True,False,False,False
4,1.0,2.0,80.0,25.0,200.0,15.0,2,4.783941772357553,73.2924979883351,t,Entire home/apt,Real Bed,2,f,f,moderate,True,False,False,False,False
2,1.5,1.0,30.0,0.0,0.0,0.0,1,5.783741574735324,10.0,t,Private room,Real Bed,3,t,f,moderate,False,False,False,False,False
2,1.0,1.0,62.0,20.0,300.0,0.0,1,4.521904942475177,56.50201489802758,t,Entire home/apt,Real Bed,4,f,f,moderate,True,False,False,False,False
3,1.0,1.0,32.0,50.0,100.0,0.0,1,6.137854693000633,51.91915747539746,t,Entire home/apt,Real Bed,30,f,f,flexible,True,True,False,False,False
3,2.0,2.0,67.0,70.0,600.0,20.0,2,3.4221927175716904,88.5774480377667,t,Entire home/apt,Real Bed,60,f,f,strict_14_with_grace_period,True,True,True,True,False
2,1.0,1.0,80.0,35.0,100.0,20.0,4,4.316985866971451,100.0,t,Entire home/apt,Real Bed,5,t,f,moderate,True,False,True,False,False
2,1.0,1.0,53.0,0.0,0.0,0.0,1,5.840814242714638,10.0,t,Entire home/apt,Real Bed,1,f,f,flexible,True,False,True,False,False
3,1.0,1.0,79.0,30.0,0.0,10.0,2,3.9583979523754262,50.0,t,Entire home/apt,Real Bed,1,t,f,strict_14_with_grace_period,False,False,False,False,False
2,2.0,1.0,33.0,10.0,0.0,12.0,1,3.6058518902027177,61.97752666072264,t,Private room,Real Bed,2,f,f,strict_14_with_grace_period,True,False,False,False,True
2,1.0,1.0,20.0,5.0,0.0,13.0,1,3.8370787078586415,46.66269314849041,t,Private room,Real Bed,3,f,f,strict_14_with_grace_period,True,False,False,True,False
2,1.0,1.0,29.0,10.0,0.0,0.0,1,3.421111171187281,10.0,t,Private room,Real Bed,1,t,f,flexible,False,True,False,False,False
3,1.0,1.0,69.0,0.0,0.0,10.0,2,4.674354692739671,61.26111587720438,t,Entire home/apt,Real Bed,6,f,f,flexible,True,False,True,True,False
3,1.0,3.0,53.0,30.0,0.0,15.0,1,5.722704299378521,62.76018050207213,t,Entire home/apt,Real Bed,7,f,f,flexible,True,False,False,False,False
4,1.5,3.0,95.0,0.0,0.0,0.0,1,3.6499910962003823,73.1354157301397,t,Entire home/apt,Real Bed,2,f,f,flexible,True,False,True,False,False
1,1.0,1.0,25.0,0.0,0.0,15.0,1,3.445440383179567,24.0,t,Private room,Real Bed,4,f,f,flexible,True,False,False,False,True
4,1.0,1.0,88.0,30.0,750.0,10.0,2,5.791963317695927,80.0,t,Entire home/apt,Real Bed,1,f,f,strict_14_with_grace_period,True,True,True,False,False
3,1.0,1.0,30.0,10.0,0.0,10.0,1,5.903728952425469,10.0,t,Private room,Real Bed,3,f,f,moderate,True,False,False,False,False
4,1.5,1.0,110.0,30.0,0.0,0.0,1,5.5025000327725815,81.1738978365296,t,Private room,Real Bed,1,f,f,moderate,True,True,False,True,False
2,1.0,1.0,38.0,10.0,0.0,5.0,1,4.7231870757190295,15.0,t,Private room,Real Bed,2,t,f,moderate,True,False,False,False,True
2,1.0,1.0,52.0,36.0,100.0,0.0,2,4.361792134318981,54.53628720888397,t,Entire home/apt,Real Bed,5,f,f,moderate,False,False,True,False,False
2,1.0,1.0,75.0,30.0,0.0,15.0,2,3.285183898725583,68.20075259449588,t,Private room,Real Bed,2,f,f,flexible,False,False,False,False,True
7,1.5,2.0,90.0,45.0,120.0,15.0,6,2.8416115552368884,89.78215860138224,t,Entire home/apt,Real Bed,2,t,f,strict_14_with_grace_period,False,True,True,False,False
2,1.0,1.0,60.0,0.0,0.0,0.0,1,4.926002461934787,51.910267061720674,t,Private room,Real Bed,2,f,f,strict_14_with_grace_period,False,False,False,False,True
4,1.0,2.0,45.0,30.0,1500.0,15.0,1,14.839053108568685,10.0,t,Entire home/apt,Real Bed,1,f,f,strict_14_with_grace_period,False,True,False,False,True
2,1.0,1.0,45.0,25.0,0.0,10.0,2,5.877131029166446,20.0,t,Entire home/apt,Real Bed,2,f,f,flexible,False,True,False,True,False
4,2.0,2.0,180.0,0.0,200.0,25.0,2,5.443236675950198,116.67448527549824,t,Entire home/apt,Real Bed,3,f,f,moderate,True,True,True,False,False
1,1.0,1.0,20.0,0.0,0.0,0.0,1,1.3193789150420014,38.80410139906724,t,Private room,Real Bed,7,f,f,flexible,True,False,False,False,False
2,1.0,1.0,66.0,24.0,0.0,0.0,1,3.3835838261576057,57.7940063779901,t,Private room,Real Bed,3,f,f,flexible,False,False,False,False,True
1,1.0,1.0,39.0,0.0,0.0,0.0,1,2.885291782716372,44.10355912661254,t,Private room,Real Bed,3,t,f,strict_14_with_grace_period,False,False,False,False,False
1,1.0,1.0,37.0,10.0,0.0,10.0,1,1.8211478974745503,30.0,t,Private room,Real Bed,2,f,f,flexible,True,False,False,True,True
2,0.5,1.0,40.0,0.0,0.0,0.0,1,4.766468943663,40.2320374708449,t,Entire home/apt,Real Bed,1,f,f,flexible,True,False,False,False,True
3,1.0,1.0,90.0,30.0,0.0,10.0,2,10.021424889637123,50.0,t,Entire home/apt,Real Bed,2,f,f,moderate,True,True,True,False,False
2,1.0,1.0,88.0,30.0,100.0,0.0,1,6.95924000609521,64.33367387590465,t,Entire home/apt,Real Bed,3,f,f,moderate,True,True,False,False,False
8,1.0,3.0,74.0,48.0,108.0,10.0,2,7.007265896634131,200.0,t,Entire home/apt,Real Bed,1,t,f,super_strict_30,False,True,False,False,False
4,1.5,2.0,130.0,25.0,100.0,15.0,2,4.269787327057756,94.36763102173492,t,Entire home/apt,Real Bed,5,f,f,strict_14_with_grace_period,True,False,True,False,False
2,1.0,1.0,65.0,30.0,150.0,0.0,1,3.3663402870157033,58.82592395654315,t,Private room,Real Bed,2,f,f,moderate,True,False,False,True,False
2,1.0,0.0,49.0,50.0,200.0,0.0,1,5.829601582369236,55.64204243203244,t,Entire home/apt,Real Bed,2,f,f,moderate,True,True,False,False,False
4,2.0,2.0,129.0,45.0,600.0,15.0,2,1.2902490559196411,105.26485577592513,t,Entire home/apt,Real Bed,3,f,f,strict_14_with_grace_period,True,True,True,False,False
2,1.0,1.0,30.0,25.0,250.0,10.0,1,3.9090555076523965,24.0,t,Private room,Real Bed,2,f,f,strict_14_with_grace_period,True,False,False,True,True
2,1.0,1.0,28.0,25.0,0.0,25.0,1,5.438924105030195,13.0,t,Private room,Real Bed,3,f,f,strict_14_with_grace_period,False,True,True,False,False
2,1.5,1.0,30.0,0.0,0.0,20.0,1,6.244451158965997,56.84917683038065,t,Private room,Real Bed,3,f,f,flexible,False,True,True,False,False
2,1.0,1.0,65.0,35.0,0.0,10.0,1,3.8531114086322864,48.0,t,Entire home/apt,Real Bed,1,f,f,strict_14_with_grace_period,True,False,False,False,False
2,1.0,0.0,40.0,25.0,100.0,15.0,1,1.3151124567046095,20.0,t,Entire home/apt,Couch,3,f,f,moderate,True,False,True,False,False
3,1.0,1.0,107.0,30.0,0.0,15.0,1,5.072355114450977,80.00676911474399,t,Entire home/apt,Real Bed,1,f,f,moderate,True,False,True,False,False
2,1.0,1.0,20.0,50.0,200.0,15.0,1,3.4095667357072457,15.0,t,Private room,Real Bed,2,f,f,moderate,False,False,False,True,False
1,1.0,1.0,59.0,0.0,0.0,0.0,1,6.334398912178463,48.898914932745,t,Private room,Real Bed,1,t,f,moderate,False,False,False,False,False
1,1.0,0.0,52.0,0.0,0.0,0.0,1,4.6060711938958,22.0,t,Entire home/apt,Real Bed,7,t,f,strict_14_with_grace_period,True,True,False,False,False
2,1.0,1.0,30.0,0.0,0.0,18.0,1,3.503347712912369,51.63834630692824,t,Private room,Real Bed,3,t,f,moderate,False,False,False,False,True
3,1.0,1.0,89.0,50.0,0.0,50.0,1,4.779182635055498,93.86824715737423,t,Entire home/apt,Real Bed,3,f,f,strict_14_with_grace_period,True,False,False,True,False
4,1.0,1.0,149.0,0.0,0.0,15.0,2,0.722072953013297,92.61988461116836,t,Entire home/apt,Real Bed,3,f,f,moderate,True,True,True,False,False
1,1.0,1.0,48.0,0.0,0.0,0.0,1,3.1422721170072787,46.824617102881696,t,Private room,Real Bed,4,f,f,strict_14_with_grace_period,True,False,False,True,False
5,1.0,2.0,125.0,80.0,0.0,25.0,2,3.030466555856543,142.0,t,Entire home/apt,Real Bed,4,f,f,strict_14_with_grace_period,False,True,True,False,False
1,1.0,1.0,20.0,0.0,86.0,0.0,1,6.722050042090576,36.746170572409746,t,Private room,Pull-out Sofa,1,t,f,flexible,True,True,False,False,True
3,1.0,2.0,80.0,0.0,0.0,0.0,1,10.887412978762386,57.71390317226799,t,Entire home/apt,Real Bed,1,t,f,flexible,True,True,False,False,False
2,1.0,0.0,34.0,0.0,0.0,0.0,1,3.817158055687564,44.192280383501846,t,Entire home/apt,Pull-out Sofa,1,f,f,flexible,False,False,False,False,True
4,1.0,2.0,65.0,10.0,0.0,13.0,2,10.151267527996481,62.53186797514619,t,Entire home/apt,Real Bed,3,f,f,moderate,True,True,False,True,False
2,1.0,1.0,55.0,30.0,0.0,0.0,1,1.9291727585654956,55.79524030222482,t,Entire home/apt,Real Bed,4,f,f,flexible,False,True,False,False,False
2,1.0,1.0,70.0,10.0,0.0,0.0,1,5.772295520104987,56.075052768233604,t,Private room,Real Bed,4,t,f,strict_14_with_grace_period,True,True,True,True,False
2,1.0,2.0,40.0,0.0,0.0,0.0,1,8.15305417972548,44.22845618005872,t,Private room,Real Bed,2,f,f,flexible,False,False,False,True,False
4,1.0,1.0,35.0,10.0,0.0,10.0,2,5.5524970899495445,53.64700530277539,t,Private room,Real Bed,5,f,f,moderate,True,False,False,True,False
1,1.0,1.0,28.0,10.0,0.0,0.0,1,3.44088205941135,41.784884707694566,t,Private room,Real Bed,1,f,f,strict_14_with_grace_period,True,False,False,True,False
4,1.0,1.0,60.0,0.0,100.0,0.0,1,2.7627131530852225,57.35799727379056,t,Entire home/apt,Real Bed,4,t,f,strict_14_with_grace_period,False,False,True,False,False
1,1.0,1.0,37.0,0.0,100.0,5.0,1,3.766113975444759,10.0,t,Entire home/apt,Real Bed,3,f,f,moderate,False,True,False,False,False
4,1.0,1.0,69.0,70.0,150.0,0.0,1,6.751455095626182,75.0,t,Entire home/apt,Real Bed,70,t,f,strict_14_with_grace_period,True,True,True,False,False
2,1.0,1.0,30.0,15.0,200.0,20.0,1,5.877474547769871,54.31147792094858,t,Entire home/apt,Real Bed,6,f,f,strict_14_with_grace_period,False,False,False,False,False
2,1.0,1.0,65.0,19.0,0.0,0.0,1,3.6798181590298022,56.65783154448082,t,Private room,Real Bed,3,f,f,flexible,True,True,False,False,False
2,1.0,1.0,50.0,20.0,0.0,10.0,1,1.3483675030904096,57.839979834652034,t,Entire home/apt,Real Bed,4,f,f,strict_14_with_grace_period,True,False,False,False,False
2,1.0,1.0,25.0,0.0,100.0,0.0,2,4.347840789116534,41.05716652978384,t,Private room,Real Bed,8,f,f,moderate,False,False,True,False,False
2,1.0,1.0,27.0,5.0,0.0,20.0,1,9.672078311504825,20.0,t,Private room,Real Bed,2,f,f,flexible,True,False,True,False,False
2,1.5,1.0,20.0,20.0,0.0,5.0,1,6.1808767684520936,49.372922175726565,t,Private room,Real Bed,4,f,f,flexible,True,False,False,True,True
4,1.0,2.0,80.0,0.0,100.0,10.0,4,5.474495976273059,65.96138317190855,t,Entire home/apt,Real Bed,5,f,f,moderate,True,True,False,True,False
2,1.0,1.0,35.0,20.0,0.0,0.0,1,4.938438721296965,46.80641184670594,t,Private room,Real Bed,2,f,f,moderate,False,True,False,False,False
2,1.0,1.0,40.0,0.0,0.0,0.0,1,5.4472854187068345,10.0,t,Private room,Real Bed,4,t,f,flexible,True,False,False,True,False
2,1.0,1.0,45.0,20.0,800.0,25.0,1,4.400537295691276,25.0,t,Private room,Real Bed,2,f,f,strict_14_with_grace_period,True,False,False,True,False
4,1.0,1.0,65.0,0.0,0.0,0.0,1,7.0758520072210755,15.0,t,Entire home/apt,Real Bed,2,t,f,moderate,True,True,True,False,False
6,1.5,0.0,235.0,80.0,800.0,25.0,1,1.9462459855850849,200.0,t,Entire home/apt,Real Bed,2,f,f,strict_14_with_grace_period,False,False,True,False,False
2,1.0,1.0,38.0,15.0,0.0,0.0,1,4.221580743617457,47.369775317759,t,Entire home/apt,Real Bed,2,f,f,flexible,False,True,False,False,False
1,1.0,1.0,30.0,4.0,0.0,0.0,1,2.0313458050025903,42.19616367273042,t,Entire home/apt,Real Bed,5,t,f,flexible,False,False,False,False,False
4,1.0,2.0,42.0,50.0,3500.0,0.0,4,6.59122052844508,67.20565907102701,t,Private room,Real Bed,240,f,f,strict_14_with_grace_period,False,True,True,False,False
1,1.0,1.0,35.0,0.0,0.0,0.0,1,9.170792067284113,40.111453214267016,t,Private room,Real Bed,3,f,f,flexible,True,False,False,True,False
2,1.0,1.0,35.0,25.0,0.0,5.0,1,6.111990851504399,49.36432749665729,t,Private room,Real Bed,2,f,f,flexible,True,False,False,False,False
4,1.0,1.0,40.0,0.0,0.0,5.0,2,3.55427816417367,52.32884185715201,t,Entire home/apt,Real Bed,1,f,f,flexible,True,False,False,False,False
1,2.0,1.0,15.0,10.0,100.0,10.0,1,9.174703624036047,50.0,t,Private room,Real Bed,2,t,f,moderate,True,False,False,False,False
2,1.0,0.0,45.0,0.0,0.0,0.0,1,3.9889485677126095,20.0,t,Entire home/apt,Real Bed,3,t,f,moderate,False,True,False,True,False
2,1.5,1.0,68.0,75.0,750.0,0.0,1,3.199082273840234,73.56106871850761,t,Entire home/apt,Real Bed,30,f,f,strict_14_with_grace_period,True,True,True,False,False
2,1.0,1.0,25.0,10.0,0.0,5.0,1,2.9546776439008524,45.51181828714317,t,Private room,Real Bed,3,f,f,flexible,True,False,False,True,False
3,1.0,2.0,30.0,20.0,100.0,20.0,1,3.602338777766698,77.0,t,Private room,Real Bed,5,f,f,flexible,False,True,True,False,False
9,1.0,3.0,65.0,0.0,0.0,15.0,2,4.885903469736097,70.0,t,Entire home/apt,Real Bed,4,t,f,moderate,True,False,False,False,False
2,1.0,1.0,32.0,0.0,0.0,0.0,1,4.578333670185455,43.24828891536765,t,Private room,Real Bed,3,f,f,flexible,True,False,False,False,False
1,1.0,1.0,30.0,10.0,0.0,0.0,1,6.323334924681122,20.0,t,Private room,Real Bed,2,f,f,moderate,True,True,False,True,True
1,1.0,1.0,39.0,10.0,0.0,0.0,1,3.3719552713128946,45.27716571509156,t,Private room,Real Bed,30,t,f,flexible,True,False,False,True,False
4,1.0,1.0,95.0,0.0,0.0,15.0,2,1.686942515058134,40.0,t,Entire home/apt,Real Bed,2,f,f,moderate,True,True,True,False,False
2,1.0,1.0,24.0,8.0,0.0,8.0,1,3.9477967589275975,27.0,t,Private room,Real Bed,2,t,f,strict_14_with_grace_period,False,False,True,True,True
2,1.0,1.0,21.0,25.0,0.0,18.0,1,3.274848052269268,20.0,t,Private room,Real Bed,3,f,f,strict_14_with_grace_period,False,True,True,True,False
2,1.0,0.0,50.0,0.0,0.0,0.0,1,3.435644570319724,49.39425875290637,t,Entire home/apt,Real Bed,2,f,f,flexible,True,True,True,False,False
2,1.0,1.0,19.0,0.0,0.0,0.0,1,6.841368176476995,10.0,t,Private room,Real Bed,1,f,f,flexible,False,False,False,True,False
2,1.0,1.0,25.0,0.0,0.0,0.0,2,3.633121010656813,10.0,t,Private room,Real Bed,7,f,f,moderate,True,False,False,False,True
4,1.0,1.0,95.0,38.0,0.0,0.0,1,18.902045371440874,66.28181304965095,t,Entire home/apt,Real Bed,5,f,f,strict_14_with_grace_period,True,True,True,True,False
1,1.0,1.0,20.0,20.0,0.0,0.0,1,10.869784343680479,30.0,t,Private room,Real Bed,2,f,f,flexible,True,False,False,True,False
1,1.0,1.0,19.0,0.0,0.0,0.0,1,6.886081470355872,13.0,t,Private room,Real Bed,1,f,f,moderate,False,True,False,False,True
2,1.0,1.0,65.0,0.0,150.0,15.0,1,1.0167628490490372,10.0,t,Private room,Real Bed,1,f,f,strict_14_with_grace_period,True,False,False,False,False
2,1.0,1.0,25.0,10.0,0.0,0.0,1,3.580252604203804,42.86420934151572,t,Private room,Real Bed,5,f,f,flexible,True,False,False,False,False
3,1.0,2.0,58.0,0.0,0.0,5.0,1,4.8638141693952734,55.784080455752175,t,Entire home/apt,Real Bed,3,f,f,moderate,True,True,True,True,False
4,1.0,2.0,85.0,0.0,0.0,0.0,1,7.692041730186625,10.0,t,Entire home/apt,Real Bed,2,t,f,flexible,False,True,False,False,False
6,2.0,3.0,30.0,20.0,0.0,15.0,1,5.223733224250719,71.5101067384619,t,Private room,Real Bed,1,f,f,strict_14_with_grace_period,False,True,True,False,False
2,1.0,1.0,44.0,0.0,200.0,10.0,1,1.3490362622969825,30.0,t,Private room,Real Bed,2,f,f,strict_14_with_grace_period,False,False,True,True,True
2,1.0,1.0,59.0,10.0,0.0,0.0,1,4.204595224686151,60.0,t,Entire home/apt,Real Bed,2,f,f,moderate,True,False,True,True,False
2,1.0,1.0,61.0,20.0,0.0,30.0,2,3.968523584094565,69.23860709367311,t,Entire home/apt,Real Bed,1,f,f,flexible,False,True,False,False,False
6,1.0,3.0,159.0,29.0,100.0,39.0,4,2.076582334610207,12.0,t,Entire home/apt,Real Bed,1,f,f,moderate,True,True,True,True,False
5,1.0,2.0,50.0,20.0,100.0,20.0,2,1.3039544750133194,68.79149646648497,t,Entire home/apt,Real Bed,2,f,f,moderate,False,False,True,True,False
1,1.0,1.0,22.0,0.0,90.0,0.0,1,3.9134890367914985,15.0,t,Private room,Real Bed,10,f,f,moderate,True,False,False,False,False
6,1.0,2.0,160.0,40.0,150.0,23.0,2,2.3603525164391885,109.40458543278076,t,Entire home/apt,Real Bed,3,f,f,strict_14_with_grace_period,True,True,True,False,False
2,1.0,1.0,29.0,0.0,0.0,0.0,1,3.5809920079226463,42.73769027710552,t,Private room,Real Bed,2,f,f,moderate,True,False,False,False,False
2,1.0,1.0,40.0,0.0,0.0,10.0,1,4.109833109388648,50.72123601015646,t,Private room,Real Bed,1,t,f,moderate,False,False,False,False,True
2,1.0,1.0,60.0,0.0,0.0,0.0,1,4.343147160498658,52.1637063233792,t,Entire home/apt,Real Bed,2,f,f,moderate,True,True,False,False,False
6,2.0,3.0,185.0,60.0,300.0,40.0,4,3.5466396018188533,55.0,t,Entire home/apt,Real Bed,2,f,f,strict_14_with_grace_period,True,True,True,True,False
2,1.0,0.0,45.0,0.0,0.0,0.0,1,3.3820230325820666,47.84379738731987,t,Private room,Real Bed,4,f,f,flexible,True,False,False,False,True
3,1.0,1.0,49.0,0.0,100.0,10.0,2,6.338647035259746,67.0,t,Entire home/apt,Real Bed,10,t,f,moderate,True,False,True,False,True
2,1.0,1.0,30.0,0.0,0.0,0.0,1,5.7625403000798014,42.10385697127639,t,Private room,Real Bed,5,f,f,flexible,True,False,False,False,True
2,1.0,1.0,50.0,30.0,500.0,0.0,2,2.089377902519479,40.0,t,Entire home/apt,Real Bed,1,f,f,flexible,False,True,True,False,False
1,1.0,1.0,13.0,0.0,0.0,0.0,1,3.4706770621695733,20.0,t,Private room,Real Bed,1,t,f,flexible,True,False,False,False,False
2,1.0,1.0,29.0,0.0,0.0,12.0,1,6.390478618710186,13.0,t,Private room,Real Bed,3,f,f,strict_14_with_grace_period,True,True,False,True,False
1,1.0,1.0,16.0,10.0,100.0,0.0,1,4.420173410171533,37.920695888472146,t,Private room,Real Bed,5,f,f,moderate,True,False,False,False,True
2,1.0,1.0,45.0,4.0,0.0,5.0,1,4.126136489224405,18.0,t,Entire home/apt,Real Bed,3,f,f,moderate,True,False,True,False,False
2,1.0,1.0,60.0,5.0,0.0,0.0,1,3.73216958743152,53.12198350159576,t,Entire home/apt,Real Bed,4,f,f,strict_14_with_grace_period,True,False,True,False,False
2,1.0,0.0,75.0,15.0,0.0,15.0,1,1.8449954343628132,67.15940854658965,t,Entire home/apt,Real Bed,7,f,f,moderate,True,False,False,False,True
2,1.0,1.0,20.0,10.0,200.0,0.0,1,5.872443579357829,40.97112459533473,t,Private room,Real Bed,13,f,f,flexible,True,True,False,False,False
2,1.0,1.0,45.0,10.0,0.0,20.0,1,2.8689534587497127,15.0,t,Private room,Real Bed,2,f,f,flexible,True,False,False,False,False
2,1.0,1.0,45.0,0.0,0.0,0.0,1,2.7294385930531573,48.14405311790354,t,Private room,Real Bed,2,f,f,moderate,False,False,False,True,False
2,1.0,1.0,25.0,0.0,0.0,10.0,1,4.697255168666648,45.744479181403705,t,Private room,Real Bed,2,f,f,flexible,False,True,False,True,False
2,1.0,1.0,36.0,0.0,100.0,0.0,1,4.041227736587056,10.0,t,Private room,Real Bed,3,f,f,moderate,False,True,False,False,False
1,3.0,1.0,25.0,0.0,0.0,0.0,1,7.694606424480789,10.0,t,Private room,Real Bed,6,t,f,flexible,False,False,True,False,False
8,2.0,4.0,140.0,60.0,0.0,15.0,4,11.233900701629443,30.0,t,Entire home/apt,Real Bed,3,t,f,moderate,True,True,True,False,False
4,1.0,1.0,50.0,15.0,0.0,10.0,1,6.924049365436102,20.0,t,Private room,Real Bed,2,f,f,strict_14_with_grace_period,True,True,False,True,False
5,2.0,4.0,90.0,65.0,200.0,20.0,5,4.2831532634751985,10.0,t,Entire home/apt,Real Bed,7,f,f,flexible,False,True,True,False,False
